k_hMpc,T_stage3_dictionary,T_v183_clipped,P_suppression_stage3,P_suppression_v183
2.9057894116609404,0.7294893501098292,0.7184781432928253,0.5321547119236609,0.5162108423895057
2.9664451583380598,0.72308126177561,0.7110947424090999,0.5228465111310083,0.5056557326818641
3.0283670393021977,0.7166116094594047,0.7037872166360075,0.5135321988119984,0.49531644630025856
3.091581483970525,0.7100828707697147,0.6965547862471723,0.5042176833605593,0.4851885702438438
3.1561154734505825,0.7034975697000775,0.689396679529033,0.4949088305739154,0.4752677817456563
3.2219965520563205,0.6968582711227189,0.6823121326985006,0.48561145003214484,0.46554984642757624
3.289252839064529,0.6901675752923988,0.6753003898214601,0.476331281984989,0.456030616493016
3.357913040716669,0.6834281123869334,0.6683607027321121,0.4670739848007668,0.44670602895656275
3.4280064624712367,0.6766425371096177,0.6614923309531414,0.45784512302614044,0.4375721039098204
3.4995630215118734,0.6698135233773311,0.6546945416167076,0.44865015609915454,0.42862494282271085
3.5726132595165976,0.6629437591165414,0.6479666093862446,0.4394944277515708,0.4198607268795061
3.6471883556935407,0.6560359411877527,0.6413078163790686,0.4303831561301005,0.41127571534888924
3.7233201400888305,0.6490927704571584,0.6347174520897775,0.4213214246597493,0.40286624398733895
3.801041107172249,0.6421169470324498,0.628194813314438,0.412314173666274,0.39462872347516165
3.8803844297064765,0.635111165677844,0.6217392040755538,0.4033661927686698,0.38655963788450315
3.961383972905851,0.6280781114215302,0.6153499355478023,0.39448211404683614,0.3786555431786844
4.044074308890672,0.6210204553668346,0.6090263259845364,0.38566640598403057,0.3709130657422228
4.128490731443231,0.6139408507165637,0.6027677006450407,0.3769233681785779,0.3633289009409094
4.214669271071854,0.6068419290181637,0.5965733917225354,0.368257126814486,0.3558998117113297
4.302646710389397,0.5997262966355801,0.5904427382729206,0.3596716308762278,0.3486226271792246
4.39246059981277,0.5925965314520084,0.5843750861442506,0.3511706490889512,0.3414942413061003
4.484149273590124,0.5854551798061388,0.5783697879069373,0.34275776756183834,0.3345116115635156
4.577751866162655,0.5783047536629565,0.5724262027846662,0.3344363881091728,0.32767175763447176
4.6733083288679,0.5711477280187723,0.5665436965860254,0.32620972722100555,0.3209717601413585
4.77085944699172,0.5639865385388279,0.5607216416368361,0.3180808156530088,0.3144087593999085
4.870446857176226,0.5568235794246214,0.5549594167131782,0.31005249860324763,0.30797995419863095
4.9721130651910705,0.5496612015070086,0.5492564069751048,0.3021274364421283,0.30168260060320196
5.075901464075709,0.5425017105601445,0.5436120039010379,0.2943081059606828,0.2955140107853021
5.181856352660361,0.5353473658304595,0.5380256052228379,0.2865968021016118,0.2894715518754011
5.290022954473573,0.5282003787740933,0.5324966148615403,0.27899564013709566,0.2835526448389996
5.400447437044486,0.5210629119955499,0.5270244428637525,0.27150655825728215,0.2777547633758487
5.513176931607973,0.5139370783797709,0.5216085053387063,0.2641313205335348,0.2720754328416792
5.62825955322115,0.5068249404093533,0.5162482243959541,0.25687152022094456,0.26651222919197537
5.7457444212997775,0.49972850965826726,0.5109430280837076,0.24972858336527293,0.26106277794734845
5.865681680583348,0.4926497464531263,0.5056923503278096,0.24270377268032964,0.2557247531800641
5.988122522537795,0.4855905596928555,0.5004956308713322,0.23579819166282062,0.2504958765212928
6.113119207204973,0.47855280681745055,0.4953523152147973,0.22901278891286014,0.2453739161886599
6.240725085508216,0.47153829391645025,0.4902618545570097,0.22234836262963661,0.24035668603367855
6.370994622023514,0.46454877596772026,0.48522370573649953,0.21580556525310715,0.23544204460866108
6.503983418226005,0.4575859571971812,0.4802373311735657,0.20938490822406056,0.23062789425270902
6.639748236221746,0.45065149155019557,0.47530219881291474,0.203086766836416,0.22591218019639153
6.778347022974814,0.44374698326544915,0.47041778206689044,0.1969113851571868,0.22129288968473243
6.919838935040169,0.43687398754231666,0.46558355975928534,0.19085888099112425,0.21676805111812802
7.064284363812775,0.4300340112928891,0.46079901606973056,0.18492925086865267,0.2123357332108318
7.211744961303783,0.4232285139700521,0.45606364047865644,0.1791223750372986,0.2079940441666452
7.362283666454752,0.4164589084632343,0.4513769277128197,0.17343802243838857,0.20374113087146403
7.515964732001177,0.40972656205369007,0.44673837769138947,0.16787585565233634,0.19957517810233455
7.672853751896754,0.4030327974214432,0.44214749547258775,0.1624354357973541,0.195494407752682
7.833017689310103,0.39637889369628193,0.43760379120087856,0.15711622736788838,0.19149707807338212
7.9965249052059075,0.3897660875454702,0.43310678005469905,0.15191760300050314,0.18758148292934945
8.163445187522642,0.38319557429111323,0.4286559821947287,0.14683884815629608,0.1837459510713276
8.333849780959403,0.3766685090503901,0.42425092271268844,0.14187916571024384,0.17998884542256754
8.507811417384426,0.3701860078921459,0.4198911315806685,0.1370376804391239,0.17630856238009426
8.685404346878446,0.363749149003592,0.4155761436009748,0.1323134434008374,0.17270353113025802
8.866704369426014,0.35735897386114274,0.41130549835649155,0.1277054361990889,0.16917221297828186
9.05178886726834,0.3510164883996675,0.407078740161554,0.1232125751284339,0.16571310069151798
9.240736837931488,0.3447226641746922,0.40289541801332596,0.11883371519569763,0.16232471785613264
9.433628927943998,0.3384784395123305,0.3987550855436767,0.11456765401470236,0.15900561824694495
9.630547467258328,0.3322847206419646,0.3946573009715534,0.11041313557210847,0.15575438521015128
9.831576504390823,0.3261423828069289,0.3906016270558411,0.10636885386298137,0.15256963105867039
10.03680184229518,0.32005227134867364,0.38658763104870975,0.10243345639544503,0.14944999647985333
10.2463110749848,0.31401520276010936,0.3826148846494375,0.0986055475644726,0.14639414995530237
10.46019362491948,0.3080319657040521,0.3786829639587119,0.09488369189550233,0.1434007871925551
10.67854078117265,0.3021033219928915,0.3747914494333981,0.0912664171591407,0.1404686305683874
10.901445738395227,0.2962300075258268,0.37093992584177304,0.0877522173587514,0.13759642858350007
11.129003636592849,0.29041273318021676,0.36712798221921944,0.08433955559320377,0.1347829553283555
11.361311601733401,0.2846521856538013,0.36335521182437536,0.08102686679748616,0.1320270099599367
11.598468787202204,0.27894902825476336,0.3596212120957337,0.07781256036427676,0.1293274161892047
11.840576416122529,0.27330390163681595,0.35592558460868867,0.07469502264990636,0.1266830217790368
12.087737824559516,0.267717424476716,0.3522679350330227,0.07167261936844613,0.12409269805242992
12.340058505625949,0.26219019409183697,0.34864787309083095,0.06874369787791514,0.12155533941076016
12.597646154508682,0.25672278699566525,0.34506501251487787,0.06590658936282172,0.11906986286189282
12.860610714434964,0.25131575938933026,0.34151897100738177,0.06315961091743574,0.11663520755794086
13.129064423598262,0.24596964758753903,0.33800937019922295,0.06050106753433815,0.11425033434247535
13.403121863063625,0.24068496837755057,0.3345358356095712,0.05792925400290252,0.11191422530699403
13.682900005672993,0.235462219310116,0.33109799660592787,0.05544245672244516,0.10962588335645902
13.968518265971513,0.23030187892160225,0.3276954863645779,0.053038955434820345,0.10738433178371726
14.260098551175728,0.2252044068868481,0.3243279418314508,0.05071702488125703,0.10518861385262494
14.55776531320597,0.2201702441026128,0.32099500368338074,0.048474936388204104,0.10303779238969361
14.86164560180474,0.21519981270184804,0.31769631628976663,0.046310959386910475,0.10093094938408743
15.171869118763917,0.2102935159993805,0.31443152767462546,0.044223362871381705,0.09886718559579875
15.488568273283907,0.2054517383699768,0.311200289479036,0.04221041679924539,0.0968456201718358
15.811878238488365,0.20067484506016492,0.30800225692396815,0.0402703934399212,0.09486539027025809
16.141937009118614,0.19596318193559684,0.3048370887734946,0.03840156867432382,0.09292565069189941
16.47888546043239,0.19131707516616417,0.30170444729837986,0.036602223250135714,0.09102557351962087
16.822867408332023,0.18673683085151535,0.2986039982400445,0.03487064399646746,0.0891643477649405
17.17402967074776,0.18222273459006458,0.29553541077489887,0.033205125001481116,0.0873411790218882
17.532522130302418,0.17777505099503144,0.29249835747904346,0.03160396875628603,0.08555528912793829
17.89849779828407,0.1733940231614981,0.28949251429333245,0.03006548726813014,0.08380591583187529
18.27211287995413,0.1690798720889144,0.28651756048879595,0.028588003145603655,0.08209231246845085
18.653526841218692,0.16483279606391543,0.2835731786324176,0.027169850658248333,0.08041374763969303
19.042902476691562,0.16065297000874074,0.2806590545532637,0.02580937677262935,0.07876950490273184
19.440405979178024,0.1565405448009442,0.27777487730896083,0.024504942166576418,0.07715888246400825
19.846207010609056,0.15249564657046336,0.2749203391525178,0.02325492222294367,0.0755811928797354
20.260478774456214,0.14851837598046447,0.2720951354994882,0.022057708003874604,0.07403576276248486
20.683398089658112,0.14460880749869176,0.2692989648954709,0.02091170720619369,0.07252193249377206
21.11514546609001,0.1407669886663188,0.2665315289839445,0.019815345098183522,0.07103905594251925
21.55590518160897,0.13699293937152013,0.2637925324744311,0.01876706543764899,0.06958650018927377
22.00586536070685,0.13328665113515756,0.2610816831109897,0.0177653313708252,0.06816364525606726
22.46521805480552,0.12964808641607387,0.2583986916410313,0.016808626311349755,0.06676988384179677
22.93415932422795,0.12607717794354933,0.2557432717844549,0.0158954547982094,0.06540462106301756
23.412889321880435,0.12257382808444847,0.2531151402031013,0.01502434333127593,0.06406727420003562
23.90161237868161,0.1191379082525022,0.25051401647052,0.014193841182781632,0.06275727244819197
24.400537090774677,0.1157692583670105,0.24793962304204772,0.013402521182847632,0.061474056674232724
24.909876408560166,0.11246768636801889,0.2453916852251932,0.012648980476975063,0.0602170791776603
25.42984772758715,0.10923296779471692,0.24286993115032757,0.011931841253241664,0.05898580345696485
25.960672981341716,0.10606484543343142,0.24037409174167515,0.011249751436817699,0.05777970398063526
26.502578735972342,0.10296302904113837,0.23790390068860248,0.010601385349326304,0.05659826596285243
27.055796286992564,0.09992719514990432,0.2354590944172027,0.009985444330527062,0.055440985143769175
27.62056175800222,0.09695698695709172,0.23303941206217157,0.009400657319797653,0.054307367574282596
28.19711620146944,0.09405201430552815,0.23064459543897275,0.008845781394927272,0.05319692940520741
28.785705701616333,0.0912118537571556,0.2282743890162889,0.008319602265816739,0.05210919668076
29.38658147945232,0.0884360487629481,0.22592853988875625,0.007820934720802534,0.05104370513626532
29.999999999999996,0.08572410993112294,0.22360679774997896,0.0073486230234832495,0.049999999999999996
