y_keff_inv,y_Mpc_over_h,A_y,dA_dy
1.921921921921922,1.2812812812812813,1.9746968560241118,1.0274338102196139
1.931931931931932,1.2879546212879547,1.9849814770905425,1.0274334784974422
1.941941941941942,1.2946279612946279,1.9952660948256353,1.0274331446047338
1.951951951951952,1.3013013013013013,2.0055507092074265,1.0274328085132984
1.961961961961962,1.3079746413079747,2.015835320213856,1.0274324701948747
1.971971971971972,1.3146479813146479,2.026119927822438,1.0274321296208921
1.981981981981982,1.3213213213213213,2.0364045320104394,1.0274317867625993
1.991991991991992,1.3279946613279947,2.0466891327549197,1.0274314415910908
2.002002002002002,1.3346680013346681,2.0569737300324786,1.0274310940771185
2.012012012012012,1.3413413413413415,2.067258323819611,1.0274307441913586
2.022022022022022,1.3480146813480147,2.0775429140923785,1.0274303919041572
2.032032032032032,1.3546880213546881,2.0878275008265788,1.0274300371856628
2.042042042042042,1.3613613613613615,2.0981120839978007,1.0274296800058629
2.052052052052052,1.3680347013680347,2.1083966635811495,1.0274293203343763
2.062062062062062,1.3747080413747081,2.118681239551624,1.0274289581407385
2.0720720720720722,1.3813813813813816,2.128965811883775,1.0274285933941367
2.0820820820820822,1.3880547213880547,2.139250380551875,1.027428226063544
2.0920920920920922,1.3947280613947282,2.1495349455299824,1.0274278561177628
2.1021021021021022,1.4014014014014016,2.159819506791653,1.0274274835251997
2.1121121121121122,1.4080747414080748,2.1701040643103267,1.0274271082541748
2.1221221221221223,1.4147480814147482,2.180388618058987,1.0274267302726374
2.1321321321321323,1.4214214214214216,2.1906731680103193,1.0274263495483047
2.1421421421421423,1.4280947614280948,2.200957714136788,1.0274259660487157
2.1521521521521523,1.4347681014347682,2.211242256410338,1.0274255797409868
2.1621621621621623,1.4414414414414416,2.221526794802791,1.0274251905921412
2.1721721721721723,1.4481147814481148,2.231811329285494,1.0274247985688103
2.1821821821821823,1.4547881214547882,2.2420958598294813,1.0274244036373739
2.1921921921921923,1.4614614614614616,2.2523803864055636,1.0274240057640283
2.2022022022022023,1.4681348014681348,2.2626649089840014,1.027423604914517
2.2122122122122123,1.4748081414748082,2.272949427534935,1.027423201054484
2.2222222222222223,1.4814814814814816,2.283233942028005,1.0274227941491594
2.2322322322322323,1.4881548214881548,2.293518452432528,1.0274223841635044
2.2422422422422423,1.4948281614948282,2.3038029587175877,1.027421971062286
2.2522522522522523,1.5015015015015016,2.314087460851694,1.0274215548097922
2.2622622622622623,1.5081748415081748,2.3243719588032326,1.0274211353702032
2.2722722722722724,1.5148481815148482,2.334656452540065,1.0274207127072617
2.2822822822822824,1.5215215215215216,2.344940942029716,1.0274202867844244
2.2922922922922924,1.5281948615281948,2.3552254272394713,1.0274198575649445
2.3023023023023024,1.5348682015348682,2.3655099081360147,1.027419425011564
2.3123123123123124,1.5415415415415417,2.3757943846858973,1.0274189890869128
2.3223223223223224,1.5482148815482148,2.3860788568551317,1.0274185497531598
2.3323323323323324,1.5548882215548883,2.396363324609371,1.0274181069721664
2.3423423423423424,1.5615615615615617,2.406647787914024,1.0274176607055823
2.3523523523523524,1.5682349015682349,2.4169322467338663,1.027417210914515
2.3623623623623624,1.5749082415749083,2.4272167010335397,1.0274167575599522
2.3723723723723724,1.5815815815815817,2.4375011507771234,1.0274163006023975
2.3823823823823824,1.5882549215882549,2.447785595928318,1.027415840002025
2.3923923923923924,1.5949282615949283,2.458070036450568,1.0274153757187874
2.4024024024024024,1.6016016016016017,2.4683544723066677,1.0274149077120658
2.4124124124124124,1.6082749416082749,2.478638903459255,1.0274144359411101
2.4224224224224224,1.6149482816149483,2.4889233298703934,1.027413960364664
2.4324324324324325,1.6216216216216217,2.4992077515017437,1.0274134809411186
2.4424424424424425,1.628294961628295,2.5094921683147047,1.0274129976286352
2.4524524524524525,1.6349683016349683,2.51977658026999,1.027412510384768
2.4624624624624625,1.6416416416416417,2.530060987328151,1.0274120191669331
2.4724724724724725,1.648314981648315,2.540345389449143,1.0274115239320163
2.4824824824824825,1.6549883216549883,2.550629786592496,1.0274110246365247
2.4924924924924925,1.6616616616616617,2.5609141787174687,1.0274105212367282
2.5025025025025025,1.668335001668335,2.571198565782602,1.0274100136882542
2.5125125125125125,1.6750083416750083,2.581482947746267,1.027409501946583
2.5225225225225225,1.6816816816816818,2.591767324566216,1.0274089859666387
2.5325325325325325,1.688355021688355,2.602051696199749,1.0274084657029428
2.5425425425425425,1.6950283616950284,2.6123360626038896,1.0274079411097674
2.5525525525525525,1.7017017017017018,2.622620423734905,1.0274074121407097
2.5625625625625625,1.708375041708375,2.632904779548888,1.027406878749206
2.5725725725725725,1.7150483817150484,2.6431891300012857,1.0274063408881144
2.5825825825825826,1.7217217217217218,2.653473475047065,1.0274057985098608
2.5925925925925926,1.728395061728395,2.6637578146409124,1.027405251566613
2.6026026026026026,1.7350684017350684,2.6740421487367203,1.0274047000098263
2.6126126126126126,1.7417417417417418,2.6843264772881956,1.0274041437907846
2.6226226226226226,1.748415081748415,2.694610800248373,1.0274035828601669
2.6326326326326326,1.7550884217550884,2.7048951175697824,1.0274030171681903
2.6426426426426426,1.7617617617617618,2.7151794292046625,1.027402446664807
2.6526526526526526,1.768435101768435,2.7254637351044186,1.0274018712992143
2.6626626626626626,1.7751084417751084,2.7357480352202637,1.0274012910204302
2.6726726726726726,1.7817817817817818,2.7460323295027074,1.0274007057768362
2.6826826826826826,1.788455121788455,2.7563166179017307,1.0274001155163253
2.6926926926926926,1.7951284617951284,2.7666009003670085,1.0273995201865147
2.7027027027027026,1.8018018018018018,2.7768851768473457,1.0273989197342248
2.7127127127127126,1.808475141808475,2.78716944729134,1.0273983141060843
2.7227227227227226,1.8151484818151484,2.7974537116468663,1.0273977032480608
2.7327327327327327,1.8218218218218218,2.807737969861229,1.0273970871055973
2.7427427427427427,1.828495161828495,2.818022221881423,1.0273964656238528
2.7527527527527527,1.8351685018351684,2.828306467653531,1.027395838747146
2.7627627627627627,1.8418418418418419,2.838590707123414,1.0273952064195924
2.7727727727727727,1.848515181848515,2.848874940236181,1.0273945685846155
2.7827827827827827,1.8551885218551885,2.8591591669363425,1.0273939251850825
2.7927927927927927,1.8618618618618619,2.8694433871680824,1.027393276163564
2.8028028028028027,1.868535201868535,2.8797276008746335,1.0273926214617477
2.8128128128128127,1.8752085418752085,2.8900118079989916,1.0273919610211029
2.8228228228228227,1.8818818818818819,2.900296008483372,1.0273912947823771
2.8328328328328327,1.888555221888555,2.910580202269353,1.0273906226857266
2.8428428428428427,1.8952285618952285,2.920864389298182,1.0273899446710002
2.8528528528528527,1.901901901901902,2.931148569510101,1.0273892606771164
2.8628628628628627,1.908575241908575,2.941432742845108,1.0273885706427623
2.8728728728728727,1.9152485819152485,2.9517169092423847,1.0273878745058698
2.8828828828828827,1.921921921921922,2.9620010686404394,1.0273871722037433
