y_keff_inv,y_Mpc_over_h,r_y,dr_dy,m_r_eff_hMpc
1.8818818818818819,1.2545879212545878,1.0169596677440629,0.009828130720894232,1.984313483298443
1.8918918918918919,1.2612612612612613,1.0170582030904423,0.009859283899979832,1.984313483298443
1.901901901901902,1.2679346012679347,1.0171570518546933,0.009890751632921595,1.984313483298443
1.911911911911912,1.2746079412746079,1.01725621718527,0.009922533808889656,1.984313483298443
1.921921921921922,1.2812812812812813,1.0173557022291346,0.009954630340473239,1.984313483298443
1.931931931931932,1.2879546212879547,1.017455510132585,0.009987041153733472,1.984313483298443
1.941941941941942,1.2946279612946279,1.0175556440413933,0.010019766186041619,1.984313483298443
1.951951951951952,1.3013013013013013,1.0176561071005459,0.010052805399156876,1.984313483298443
1.961961961961962,1.3079746413079747,1.0177569024549085,0.010086158760285189,1.984313483298443
1.971971971971972,1.3146479813146479,1.0178580332490172,0.010119826259304803,1.984313483298443
1.981981981981982,1.3213213213213213,1.0179595026274024,0.010153807899396874,1.984313483298443
1.991991991991992,1.3279946613279947,1.0180613137346308,0.010188103694592427,1.984313483298443
2.002002002002002,1.3346680013346681,1.0181634697156885,0.01022271368278173,1.984313483298443
2.012012012012012,1.3413413413413415,1.0182659737157083,0.010257637907184659,1.984313483298443
2.022022022022022,1.3480146813480147,1.0183688288806148,0.010292876432994168,1.984313483298443
2.032032032032032,1.3546880213546881,1.018472038356984,0.0103284293385534,1.984313483298443
2.042042042042042,1.3613613613613615,1.0185756052919646,0.010364296712625625,1.984313483298443
2.052052052052052,1.3680347013680347,1.0186795328343037,0.010400478667341732,1.984313483298443
2.062062062062062,1.3747080413747081,1.018783824133161,0.010436975320056989,1.984313483298443
2.0720720720720722,1.3813813813813816,1.018888482339568,0.010473786809445839,1.984313483298443
2.0820820820820822,1.3880547213880547,1.0189935106058683,0.010510913287196335,1.984313483298443
2.0920920920920922,1.3947280613947282,1.0190989120854819,0.010548354915015625,1.984313483298443
2.1021021021021022,1.4014014014014016,1.0192046899345906,0.010586111877522791,1.984313483298443
2.1121121121121122,1.4080747414080748,1.019310847310049,0.010624184364467498,1.984313483298443
2.1221221221221223,1.4147480814147482,1.0194173873716261,0.010662572586307812,1.984313483298443
2.1321321321321323,1.4214214214214216,1.0195243132810656,0.010701276766394865,1.984313483298443
2.1421421421421423,1.4280947614280948,1.0196316282016649,0.010740297137724866,1.984313483298443
2.1521521521521523,1.4347681014347682,1.0197393353006274,0.010779633955785146,1.984313483298443
2.1621621621621623,1.4414414414414416,1.019847437746089,0.01081928748111078,1.984313483298443
2.1721721721721723,1.4481147814481148,1.0199559387101034,0.010859257994375527,1.984313483298443
2.1821821821821823,1.4547881214547882,1.0200648413673672,0.010899545789041643,1.984313483298443
2.1921921921921923,1.4614614614614616,1.0201741488945808,0.010940151167867852,1.984313483298443
2.2022022022022023,1.4681348014681348,1.020283864473479,0.010981074455716978,1.984313483298443
2.2122122122122123,1.4748081414748082,1.0203939912869864,0.011022315982427337,1.984313483298443
2.2222222222222223,1.4814814814814816,1.0205045325229152,0.011063876097445297,1.984313483298443
2.2322322322322323,1.4881548214881548,1.0206154913723915,0.01110575516291703,1.984313483298443
2.2422422422422423,1.4948281614948282,1.0207268710289719,0.011147953549960498,1.984313483298443
2.2522522522522523,1.5015015015015016,1.0208386746923614,0.01119047165144352,1.984313483298443
2.2622622622622623,1.5081748415081748,1.0209509055637092,0.011233309865147376,1.984313483298443
2.2722722722722724,1.5148481815148482,1.02106356684999,0.011276468607967967,1.984313483298443
2.2822822822822824,1.5215215215215216,1.0211766617621687,0.011319948309428153,1.984313483298443
2.2922922922922924,1.5281948615281948,1.0212901935140433,0.011363749407720353,1.984313483298443
2.3023023023023024,1.5348682015348682,1.0214041653266615,0.011407872362464483,1.984313483298443
2.3123123123123124,1.5415415415415417,1.0215185804227678,0.01145231763814176,1.984313483298443
2.3223223223223224,1.5482148815482148,1.0216334420318418,0.011497085717890008,1.984313483298443
2.3323323323323324,1.5548882215548883,1.0217487533880318,0.011542177097416936,1.984313483298443
2.3423423423423424,1.5615615615615617,1.0218645177287033,0.01158759228081875,1.984313483298443
2.3523523523523524,1.5682349015682349,1.0219807382995572,0.011633331793327708,1.984313483298443
2.3623623623623624,1.5749082415749083,1.0220974183482476,0.011679396164994832,1.984313483298443
2.3723723723723724,1.5815815815815817,1.02221456113004,0.011725785944103433,1.984313483298443
2.3823823823823824,1.5882549215882549,1.0223321699055568,0.011772501691465365,1.984313483298443
2.3923923923923924,1.5949282615949283,1.0224502479389992,0.011819543976019841,1.984313483298443
2.4024024024024024,1.6016016016016017,1.022568798503979,0.011866913387580709,1.984313483298443
2.4124124124124124,1.6082749416082749,1.0226878248763192,0.011914610520747416,1.984313483298443
2.4224224224224224,1.6149482816149483,1.0228073303403016,0.011962635987959462,1.984313483298443
2.4324324324324325,1.6216216216216217,1.02292731818626,0.012010990414159262,1.984313483298443
2.4424424424424425,1.628294961628295,1.0230477917084504,0.012059674432174193,1.984313483298443
2.4524524524524525,1.6349683016349683,1.023168754211605,0.012108688695474032,1.984313483298443
2.4624624624624625,1.6416416416416417,1.0232902090029237,0.012158033862290162,1.984313483298443
2.4724724724724725,1.648314981648315,1.02341215939889,0.012207710608332287,1.984313483298443
2.4824824824824825,1.6549883216549883,1.0235346087227415,0.01225771962180314,1.984313483298443
2.4924924924924925,1.6616616616616617,1.0236575603019615,0.01230806159856563,1.984313483298443
2.5025025025025025,1.668335001668335,1.0237810174755668,0.012358737254921223,1.984313483298443
2.5125125125125125,1.6750083416750083,1.0239049835853016,0.012409747311917966,1.984313483298443
2.5225225225225225,1.6816816816816818,1.0240294619829944,0.012461092507749587,1.984313483298443
2.5325325325325325,1.688355021688355,1.0241544560279348,0.01251277359310863,1.984313483298443
2.5425425425425425,1.6950283616950284,1.0242799690839686,0.012564791326139654,1.984313483298443
2.5525525525525525,1.7017017017017018,1.024406004527522,0.012617146485249527,1.984313483298443
2.5625625625625625,1.708375041708375,1.0245325657380138,0.012669839853585534,1.984313483298443
2.5725725725725725,1.7150483817150484,1.0246596561057206,0.012722872231135617,1.984313483298443
2.5825825825825826,1.7217217217217218,1.0247872790290995,0.012776244430408076,1.984313483298443
2.5925925925925926,1.728395061728395,1.0249154379114571,0.012829957271170695,1.984313483298443
2.6026026026026026,1.7350684017350684,1.0250441361697205,0.012884011593304177,1.984313483298443
2.6126126126126126,1.7417417417417418,1.0251733772240772,0.012938408241432218,1.984313483298443
2.6226226226226226,1.748415081748415,1.0253031645063273,0.01299314807674047,1.984313483298443
2.6326326326326326,1.7550884217550884,1.0254335014571758,0.013048231972972205,1.984313483298443
2.6426426426426426,1.7617617617617618,1.0255643915224593,0.01310366081095243,1.984313483298443
2.6526526526526526,1.768435101768435,1.0256958381626677,0.013159435491495805,1.984313483298443
2.6626626626626626,1.7751084417751084,1.025827844841824,0.013215556920171206,1.984313483298443
2.6726726726726726,1.7817817817817818,1.025960415036296,0.01327202601885583,1.984313483298443
2.6826826826826826,1.788455121788455,1.0260935522320938,0.01332884372203753,1.984313483298443
2.6926926926926926,1.7951284617951284,1.0262272599206255,0.013386010971122042,1.984313483298443
