k_hMpc,T_overlap_A,T_sqrt_B,dT_dk_B,T_target_v183,err_vs_target_A_pct,err_vs_target_B_pct
0.002481930289186255,6.070406340363186,2.463819461803804,-491.57960864664113,24.58390335550281,-96.97810370789013,-98.21847655057435
0.0025516060737271863,5.906271740965276,2.430282234837196,-471.3463705622189,24.245928264659415,-97.01882657254795,-98.21823100236686
0.0026232378821631234,5.74667882672673,2.397223149130412,-451.9317463402014,23.912599594702854,-97.05894756940111,-98.21796933641292
0.0026968806263906924,5.591505491121471,2.364636439523309,-433.3024159581035,23.58385346747274,-97.0984729690989,-98.21769054188042
0.002772590759860481,5.440633005305711,2.332516453383708,-415.42641852015777,23.259626882994162,-97.13740887174221,-98.21739354897028
0.0028504263208534346,5.293945925715925,2.3008576500331186,-398.2730971844066,22.93985770740457,-97.17576120652744,-98.21707722588789
0.0029304469769721444,5.151332004099287,2.2696546001758255,-381.81304633407717,22.624484661046612,-97.21353573137344,-98.21674037569727
0.0030127140708811643,5.012682099904791,2.238901985327806,-366.0180609017226,22.31344730672467,-97.25073803253657,-98.21638173305675
0.0030972906673314067,4.877890094965256,2.2085945972417065,-350.8610877580387,22.006686038122822,-97.28737352422073,-98.21599996083604
0.003184241601504653,4.746852810402334,2.178727337323864,-336.3161790807687,21.704142068382083,-97.32344744818775,-98.21559364661448
0.0032736335287152475,4.619469925688384,2.1492952160390586,-322.3584476227348,21.405757418834664,-97.35896487337601,-98.21516129906088
0.0033655349755070943,4.495643899800933,2.120293352298434,-308.96402380096185,21.111474907893104,-97.39393069553371,-98.21470134419626
0.003460016392185109,4.375279894407322,2.0917169728257505,-296.11001453218194,20.82123814009212,-97.42834963687503,-98.21421212154097
0.0035571502068213858,4.258285699018849,2.0635614114968446,-283.77446374294067,20.53499149528116,-97.46222624576684,-98.21369188014864
0.003657010880777493,4.14457165805546,2.0358221086468875,-271.9363144852428,20.252680117965546,-97.49556489645491,-98.21313877453018
0.0037596749657854674,4.034050599763887,2.0084946103397656,-260.575372591657,19.974249906794093,-97.52836978883815,-98.21255086047151
0.0038652211626312616,3.9266377669337356,1.9815745675935932,-249.67227180621236,19.69964750419125,-97.56064494830055,-98.21192609075014
0.003973730381485609,3.8222507493579356,1.9550577355561487,-239.20844033002015,19.428820286131856,-97.59239422561025,-98.21126231075618
0.004085285803928565,3.720809417985514,1.9289399726236982,-229.16606872290762,19.16171635205641,-97.62362129689606,-98.2105572540246
0.004199972946715307,3.6222358607164833,1.9032172394964488,-219.5280791048027,18.898284514924992,-97.65432966371189,-98.2098085376865
0.004317879727332021,3.526454319790296,1.8778855981636091,-210.27809560266434,18.6384742914079,-97.68452265319954,-98.2090136578487
0.004439096531392171,3.4333911307211054,1.85294121081083,-201.40041599087985,18.382235892211185,-97.71420341836146,-98.2081699849115
0.0045637162819247585,3.34297466273472,1.8283803386425703,-192.87998447530566,18.1295202125352,-97.74337493845438,-98.20727475883643
0.004691834510607799,3.2551352606638586,1.8041993406117458,-184.70236557283823,17.88027882266425,-97.77204001951559,-98.20632508437657
0.004823549431001467,3.1698051882601335,1.7803946720489066,-176.85371904036538,17.634463958685693,-97.80020129503345,-98.2053179262842
0.004958962013837212,3.0869185728827766,1.7569628831830162,-169.3207758088507,17.39202851333657,-97.82786122677436,-98.20425010451083
0.005098176064420425,3.0064113515259874,1.7339006175458809,-162.09081487994973,17.152926026976118,-97.85502210577762,-98.20311828941767
0.0052412983022060615,2.9282212181484226,1.7112046102522114,-155.15164114418465,16.91711067868239,-97.88168605353049,-98.20191899701454
0.005388438442608223,2.8522875722701424,1.688871686147335,-148.49156408149292,16.684537277471254,-97.90785502333519,-98.20064858424844
0.005539709281106401,2.778551468804023,1.66689875781465,-142.09937730634857,16.455161253636092,-97.93353080187963,-98.19930324436307
0.005695226779712825,2.706955569090447,1.6452828234350612,-135.9643389212109,16.228938650206622,-97.95871501102337,-98.19787900235352
0.005855110155867244,2.63744409310579,1.6240209644908499,-130.07615264356147,16.00582611452511,-97.98340910981001,-98.19637171054111
0.006019481973827274,2.569962772816916,1.603110343306697,-124.42494967316343,15.785780889938385,-98.00761439671697,-98.19477704429526
0.006188468238624383,2.5044588066557054,1.5825482004209872,-119.00127126742471,15.568760807604049,-98.03133201215273,-98.19309049793105
0.006362198492657489,2.44088081508933,1.5623318517809621,-113.79605199432021,15.354724278409378,-98.05456294121167,-98.19130738081205
0.006540805914998259,2.3791787972636538,1.5424586857558467,-108.80060363334819,15.14363028500133,-98.07730801669527,-98.18942281369041
